id,exam_score
630000,71.0306
630001,69.5209
630002,86.824585
630003,59.557785
630004,45.0882
630005,73.040726
630006,76.30378
630007,58.54274
630008,77.48166
630009,87.72266
630010,58.235046
630011,37.183563
630012,51.418644
630013,62.63625
630014,61.357243
630015,64.477844
630016,75.69945
630017,74.20034
630018,63.557014
630019,72.41662
630020,54.57029
630021,67.06269
630022,44.355225
630023,51.636692
630024,54.486507
630025,54.637543
630026,59.249027
630027,43.021744
630028,82.33632
630029,95.25607
630030,90.02029
630031,52.808033
630032,79.6577
630033,53.66573
630034,43.466496
630035,54.784897
630036,53.779324
630037,67.05155
630038,30.50873
630039,46.354225
630040,35.097664
630041,73.42721
630042,61.28012
630043,63.758633
630044,57.01323
630045,84.54783
630046,83.05807
630047,56.469498
630048,83.46995
630049,97.0636
630050,71.03528
630051,27.417953
630052,80.45865
630053,78.57749
630054,64.44233
630055,40.718918
630056,40.660282
630057,75.42688
630058,46.12972
630059,75.67107
630060,60.459953
630061,30.150991
630062,45.805744
630063,33.666313
630064,67.08508
630065,46.87444
630066,67.70639
630067,48.12961
630068,88.506996
630069,91.020584
630070,78.36684
630071,63.0367
630072,71.25804
630073,77.44342
630074,72.48585
630075,80.05247
630076,93.24891
630077,40.62902
630078,70.40861
630079,52.107063
630080,89.67022
630081,82.297035
630082,34.70438
630083,51.43399
630084,79.70586
630085,93.971016
630086,71.14808
630087,70.040375
630088,75.44207
630089,81.0013
630090,77.329704
630091,75.44951
630092,63.663773
630093,48.545406
630094,47.9254
630095,73.70595
630096,70.37206
630097,67.835266
630098,78.82595
630099,84.820656
630100,73.09407
630101,29.903053
630102,40.97568
630103,57.69405
630104,69.94012
630105,39.46634
630106,48.511906
630107,71.30035
630108,32.70077
630109,96.68312
630110,53.667797
630111,80.88047
630112,87.69452
630113,75.25982
630114,68.86125
630115,54.001003
630116,58.84404
630117,73.25617
630118,58.367535
630119,82.42027
630120,45.3206
630121,56.163353
630122,39.002308
630123,49.171337
630124,77.71206
630125,65.76186
630126,33.302773
630127,55.568184
630128,63.965405
630129,83.2962
630130,45.03573
630131,54.9601
630132,54.223137
630133,74.68298
630134,46.232086
630135,91.84397
630136,55.894737
630137,35.029533
630138,74.39644
630139,50.467236
630140,34.954834
630141,46.766026
630142,38.902752
630143,51.156948
630144,73.60169
630145,70.928246
630146,66.631584
630147,70.41959
630148,44.86779
630149,77.95783
630150,57.177166
630151,68.4907
630152,64.06249
630153,42.521652
630154,62.31252
630155,25.119999
630156,70.58519
630157,47.255943
630158,78.160645
630159,55.707893
630160,63.96509
630161,81.1778
630162,56.745285
630163,65.420746
630164,37.1211
630165,72.40425
630166,62.253777
630167,56.13662
630168,70.640755
630169,83.20265
630170,59.956547
630171,58.235542
630172,46.04008
630173,73.97891
630174,44.208168
630175,94.44986
630176,88.244606
630177,64.79519
630178,76.84472
