id,exam_score
630000,71.09728
630001,71.291916
630002,86.94281
630003,56.516735
630004,47.445045
630005,71.567
630006,73.41055
630007,58.72372
630008,77.35834
630009,89.87615
630010,59.041573
630011,38.060146
630012,53.449505
630013,62.8299
630014,63.70383
630015,64.49885
630016,73.66254
630017,76.71741
630018,63.497612
630019,74.06987
630020,54.420425
630021,66.87989
630022,44.159794
630023,49.072292
630024,54.440083
630025,54.542454
630026,61.12431
630027,42.98422
630028,79.81062
630029,96.596596
630030,91.486176
630031,54.591866
630032,78.698814
630033,53.991062
630034,45.337563
630035,52.68188
630036,51.06786
630037,66.646614
630038,30.630024
630039,45.71071
630040,34.95628
630041,73.64316
630042,61.215034
630043,63.246063
630044,56.35996
630045,83.94775
630046,85.48358
630047,56.026035
630048,81.682304
630049,98.37028
630050,70.87399
630051,27.431242
630052,82.59961
630053,76.72301
630054,63.90407
630055,39.043007
630056,42.05831
630057,74.92444
630058,44.63743
630059,78.34664
630060,60.433365
630061,29.191826
630062,41.17463
630063,33.500633
630064,67.184326
630065,46.656597
630066,70.08071
630067,47.788963
630068,87.18537
630069,91.506195
630070,78.72121
630071,63.14556
630072,71.51779
630073,74.60843
630074,72.47022
630075,78.07164
630076,93.62845
630077,37.854645
630078,70.60828
630079,49.398884
630080,91.309135
630081,83.85435
630082,34.920864
630083,49.233963
630084,78.28703
630085,93.31612
630086,71.67184
630087,70.041046
630088,75.04407
630089,81.74394
630090,77.51876
630091,76.25904
630092,63.35665
630093,49.046516
630094,48.55826
630095,73.56755
630096,70.68993
630097,65.10666
630098,81.44826
630099,84.77737
630100,75.51743
630101,30.10161
630102,38.684578
630103,60.274082
630104,69.679756
630105,37.606266
630106,46.895428
630107,69.0883
630108,33.070988
630109,94.48801
630110,53.59242
630111,78.89069
630112,87.667404
630113,75.965866
630114,68.61778
630115,54.063892
630116,58.87294
630117,73.71434
630118,58.063656
630119,81.34277
630120,44.932735
630121,58.033066
630122,39.325478
630123,48.945923
630124,77.91635
630125,65.65083
630126,33.055725
630127,53.37607
630128,65.8286
630129,86.29216
630130,45.646126
630131,58.512997
630132,51.746857
630133,74.70774
630134,45.80132
630135,93.52161
630136,55.802593
630137,35.833935
630138,74.25462
630139,52.612007
630140,34.440052
630141,46.74093
630142,38.85853
630143,51.661446
630144,73.665306
630145,72.56401
630146,67.59106
630147,73.06246
630148,42.570137
630149,78.17082
630150,54.285805
630151,68.65812
630152,63.438858
630153,43.915127
630154,63.274117
630155,25.598124
630156,70.88144
630157,49.31496
630158,76.14243
630159,58.71814
630160,63.305122
630161,79.07508
630162,54.343227
630163,65.00361
630164,37.044327
630165,71.72169
630166,64.14294
630167,56.3656
630168,71.55194
630169,85.67638
630170,58.429176
630171,58.423508
630172,47.608536
630173,73.15745
630174,43.86597
630175,92.40822
630176,90.70603
630177,64.16231
630178,80.277054
630179,22.237478
630180,53.95288
630181,45.50695
630182,55.685776
630183,64.46373
630184,38.113167
630185,72.69183
630186,89.56376
630187,54.685112
630188,69.38137
630189,69.78779
630190,42.950546
630191,63.49803
630192,85.44385
630193,92.154015
630194,37.88727
630195,63.17697
630196,73.33857
630197,33.306866
630198,88.1128
630199,88.23543
630200,49.374218
630201,54.01107
630202,55.570892
630203,38.041
630204,55.321777
630205,72.1234
630206,63.577732
630207,83.842354
630208,73.943016
630209,50.108
630210,56.932262
630211,69.722664
630212,82.07146
630213,79.467575
630214,49.210068
630215,42.905357
630216,83.39164
630217,49.099236
630218,76.791176
630219,57.11068
630220,69.68303
630221,69.99606
630222,35.098602
630223,55.694366
630224,72.248665
630225,70.5953
630226,51.325592
630227,83.65543
630228,37.275887
630229,59.604366
630230,63.253204
630231,58.051838
630232,85.87436
630233,40.73212
630234,80.80457
630235,45.29791
630236,58.3246
630237,93.852
630238,52.236313
630239,48.159454
630240,57.080883
630241,44.414
630242,74.97778
630243,63.71093
630244,60.65193
630245,96.72327
630246,44.415047
630247,60.687195
630248,83.55207
630249,29.816353
630250,37.72125
630251,45.810253
630252,69.10924
630253,65.66826
630254,55.83297
630255,80.80614
630256,67.25505
630257,65.672806
630258,75.98903
630259,71.2197
630260,55.428535
630261,72.01464
630262,35.2388
630263,35.00185
630264,65.646164
630265,71.10698
630266,79.79288
630267,86.38703
630268,90.545815
630269,61.028595
630270,33.196587
630271,72.11204
630272,36.971844
630273,61.464928
630274,50.545044
630275,42.739014
630276,41.30225
630277,83.35399
630278,59.810467
630279,53.01318
630280,82.38423
630281,70.12265
630282,34.959347
630283,40.02053
630284,51.27327
630285,49.575996
630286,52.606335
630287,70.24454
630288,76.22738
630289,43.053505
630290,77.38683
630291,25.649502
630292,51.029915
630293,78.271286
630294,88.415924
630295,33.03361
630296,60.858788
630297,51.04384
630298,47.278904
630299,41.148293
630300,59.36956
630301,88.15881
630302,45.68692
630303,87.74169
630304,70.073715
630305,85.31972
630306,86.63811
630307,57.032455
630308,53.42594
630309,80.247795
630310,56.20675
630311,54.965485
630312,44.414978
630313,90.33336
630314,62.74141
630315,95.3146
630316,31.056883
630317,76.59608
630318,88.92825
630319,55.610386
630320,68.05162
630321,36.776012
630322,68.85331
630323,65.612785
630324,57.61205
630325,73.83558
630326,72.85201
630327,70.81483
630328,75.2262
630329,73.5483
630330,46.097202
630331,63.993195
630332,61.005665
630333,43.42322
630334,56.235363
630335,50.40469
630336,42.224625
630337,54.398506
630338,45.765625
630339,88.746216
630340,33.411797
630341,62.591793
630342,83.017494
630343,64.12945
630344,83.94049
630345,22.457071
630346,45.752342
630347,72.83391
630348,77.449554
630349,67.69526
630350,66.04574
630351,52.945118
630352,78.706055
630353,73.43147
630354,51.272736
630355,42.999966
630356,66.74614
630357,62.913914
630358,63.21481
630359,54.72463
630360,75.04501
630361,41.530693
630362,72.975845
630363,88.05217
630364,69.235374
630365,68.37073
630366,64.97401
630367,75.19955
630368,51.490505
630369,67.82654
630370,55.266098
630371,58.983067
630372,60.47449
630373,51.01608
630374,85.73744
630375,39.724686
630376,46.441494
630377,76.626465
630378,54.70268
630379,56.897167
630380,63.570526
630381,49.894554
630382,85.94699
630383,27.224716
630384,69.69232
630385,80.34182
630386,89.73572
630387,86.35935
630388,42.808056
630389,63.13719
630390,75.348076
630391,82.498184
630392,40.062145
630393,50.212288
630394,62.94899
630395,41.75486
630396,49.925346
630397,81.903694
630398,71.669395
630399,61.031948
630400,69.12795
630401,48.197536
630402,32.52765
630403,44.74798
630404,80.534676
630405,38.335396
630406,69.707146
630407,73.08197
630408,85.19406
630409,55.913525
630410,63.78421
630411,74.901474
630412,85.75459
630413,80.58558
630414,43.881935
630415,57.62055
630416,74.22389
630417,56.088978
630418,60.55864
630419,45.498096
630420,65.61137
630421,80.80363
630422,53.01293
630423,31.808317
630424,45.81308
630425,52.046223
630426,66.42164
630427,62.235535
630428,84.69776
630429,85.56425
630430,58.95965
630431,64.59261
630432,56.71058
630433,69.203224
630434,67.169495
630435,36.290554
630436,56.22916
630437,75.93427
630438,42.496277
630439,50.642246
630440,76.06913
630441,54.23884
630442,49.82027
630443,61.123226
630444,67.82456
630445,79.20546
630446,65.66978
630447,78.39192
630448,78.8661
630449,38.3924
630450,91.43695
630451,70.0613
630452,52.100777
630453,54.15987
630454,54.137833
630455,80.65059
630456,43.670006
630457,67.62376
630458,46.820824
630459,68.52753
630460,40.01023
630461,53.51579
630462,43.311565
630463,52.99884
630464,42.565533
630465,50.11743
630466,58.067062
630467,51.787178
630468,67.39391
630469,72.90456
630470,41.42124
630471,51.762627
630472,83.534515
630473,91.25625
630474,63.547565
630475,71.197075
630476,74.956985
630477,45.445515
630478,73.805954
630479,76.88377
630480,55.604603
630481,55.157448
630482,62.84563
630483,40.150032
630484,61.01659
630485,58.43792
630486,85.354294
630487,67.63883
630488,48.809284
630489,61.42716
630490,70.10288
630491,93.084305
630492,85.22497
630493,48.821083
630494,41.35859
630495,42.460106
630496,37.80856
630497,41.763313
630498,91.278885
630499,67.38197
630500,65.20224
630501,87.70048
630502,82.34236
630503,18.749044
630504,39.54065
630505,71.72089
630506,56.61563
630507,65.60127
630508,58.741497
630509,98.929504
630510,38.963463
630511,35.045082
630512,91.6867
630513,83.483604
630514,55.774635
630515,64.5548
630516,62.724316
630517,56.173485
630518,51.855694
630519,52.236824
630520,50.891197
630521,69.119194
630522,78.260735
630523,79.87557
630524,80.20937
630525,61.37505
630526,40.7188
630527,46.121048
630528,65.9334
630529,85.24153
630530,46.81568
630531,52.860073
630532,65.96199
630533,39.51494
630534,71.81046
630535,52.243687
630536,67.38729
630537,72.74926
630538,44.87588
630539,56.086742
630540,56.286785
630541,71.89584
630542,81.272995
630543,75.65536
630544,73.96146
630545,70.522484
630546,77.338
630547,70.80688
630548,62.838593
630549,60.608677
630550,38.38575
630551,50.541145
630552,53.505127
630553,73.583534
630554,64.56632
630555,69.882416
630556,29.398613
630557,27.039879
630558,39.954792
630559,56.475327
630560,59.786274
630561,77.178894
630562,43.666016
630563,62.011303
630564,63.95962
630565,80.140854
630566,43.020157
630567,54.729565
630568,55.12431
630569,52.110714
630570,84.152214
630571,67.23665
630572,50.94745
630573,57.61495
630574,75.08684
630575,91.15011
630576,74.53686
630577,59.60495
630578,65.03899
630579,63.021404
630580,68.43239
630581,57.531143
630582,51.371426
630583,46.307407
630584,35.963165
630585,57.627697
630586,55.792652
630587,77.88203
630588,70.66218
630589,37.963062
630590,54.389122
630591,73.09822
630592,58.131294
630593,47.25864
630594,74.150345
630595,45.979866
630596,82.93736
630597,52.743607
630598,82.084885
630599,55.125286
630600,62.45856
630601,33.89789
630602,62.823353
630603,45.49269
630604,65.56957
630605,70.4237
630606,97.29195
630607,83.45592
630608,24.246181
630609,42.656223
630610,66.78042
630611,42.34986
630612,74.31086
630613,52.404156
630614,67.02117
630615,67.85019
630616,63.558277
630617,60.88705
630618,38.79157
630619,92.83473
630620,73.11065
630621,55.34118
630622,64.829666
630623,56.800716
630624,62.470226
630625,69.6687
630626,57.04217
630627,59.614334
630628,88.191025
630629,36.38788
630630,43.36583
630631,41.070488
630632,72.6335
630633,75.094635
630634,71.94794
630635,71.29865
630636,56.14974
630637,65.62521
630638,41.491474
630639,50.750416
630640,72.59549
630641,50.048195
630642,42.697285
630643,82.992004
630644,50.60649
630645,80.95834
630646,60.070576
630647,69.026985
630648,76.463524
630649,75.73673
630650,75.270515
630651,85.44973
630652,60.191975
630653,84.71599
630654,72.50281
630655,37.80872
630656,52.589382
630657,78.28423
630658,45.6368
630659,70.1954
630660,36.27177
630661,52.448017
630662,58.57692
630663,28.590012
630664,81.442314
630665,40.779346
630666,66.70766
630667,63.01071
630668,65.15488
630669,73.112015
630670,83.494095
630671,73.93291
630672,70.367455
630673,38.5772
630674,49.69903
630675,55.077103
630676,68.13205
630677,81.95893
630678,76.43949
630679,41.7049
630680,80.31481
630681,42.162807
630682,69.957565
630683,46.85243
630684,42.112
630685,73.43974
630686,82.81747
630687,78.93218
630688,36.60464
630689,35.71144
630690,91.956764
630691,48.030613
630692,43.955364
630693,60.57596
630694,52.225014
630695,78.18663
630696,52.14239
630697,47.81124
630698,64.35262
630699,81.44217
630700,83.96702
630701,84.58278
630702,79.65681
630703,43.88214
630704,83.422485
630705,46.89711
630706,78.905045
630707,43.97485
630708,51.057175
630709,90.54765
630710,83.37152
630711,77.89735
630712,35.411953
630713,66.09377
630714,54.053837
630715,82.70871
630716,72.19448
630717,57.272285
630718,81.88148
630719,49.10296
630720,86.62102
630721,40.274307
630722,80.88021
630723,38.205055
630724,39.1343
630725,79.41413
630726,52.00863
630727,55.795105
630728,50.124992
630729,42.0813
630730,69.94436
630731,89.20391
630732,40.254948
630733,69.71552
630734,95.45082
630735,63.828182
630736,80.85274
630737,76.32167
630738,88.59915
630739,83.70586
630740,38.37375
630741,69.6
630742,74.57241
630743,56.280537
630744,77.165535
630745,54.518497
630746,75.74991
630747,68.82502
630748,36.081245
630749,57.63061
630750,75.2173
630751,48.18334
630752,62.80414
630753,67.76144
630754,38.95765
630755,80.309654
630756,69.0074
630757,44.880386
630758,68.222595
630759,59.596813
630760,76.95781
630761,39.632862
630762,33.523598
630763,82.68324
630764,68.00206
630765,49.5841
630766,58.923122
630767,35.154747
630768,96.88517
630769,39.245945
630770,65.773506
630771,47.47138
630772,31.859867
630773,90.410126
630774,56.19549
630775,69.70789
630776,64.80575
630777,77.8054
630778,78.113655
630779,87.53633
630780,61.494698
630781,91.02698
630782,78.12633
630783,58.903957
630784,81.232895
630785,79.66191
630786,76.81018
630787,67.454544
630788,78.02851
630789,58.773632
630790,37.377457
630791,65.68726
630792,60.572636
630793,88.511314
630794,48.53665
630795,66.613266
630796,54.10077
630797,40.59852
630798,64.081635
630799,51.631027
630800,38.40575
630801,31.543228
630802,34.413544
630803,71.68012
630804,91.62119
630805,46.40622
630806,38.47261
630807,46.24876
630808,45.522945
630809,48.31061
630810,27.421993
630811,79.87613
630812,54.73544
630813,62.400288
630814,49.198025
630815,52.97056
630816,75.26299
630817,68.689735
630818,82.49422
630819,50.47025
630820,75.13186
630821,69.66386
630822,52.16844
630823,58.483986
630824,35.764236
630825,73.88791
630826,83.256134
630827,48.84828
630828,28.163723
630829,92.23589
630830,45.047226
630831,63.705853
630832,74.69611
630833,71.532845
630834,79.317665
630835,88.3315
630836,41.694492
630837,76.72522
630838,52.72889
630839,76.74661
630840,65.95131
630841,64.02391
630842,46.429607
630843,57.97743
630844,52.770382
630845,55.326145
630846,58.247784
630847,50.20343
630848,42.250267
630849,68.05679
630850,86.4235
630851,74.85355
630852,87.62475
630853,72.227455
630854,77.965454
630855,89.50499
630856,74.033646
630857,59.359806
630858,84.425514
630859,80.29071
630860,76.24477
630861,93.02034
630862,80.16477
630863,68.19379
630864,87.5567
630865,71.60739
630866,65.089035
630867,75.967476
630868,75.32868
630869,69.364136
630870,53.821114
630871,56.223637
630872,49.745014
630873,50.64396
630874,37.198826
630875,84.28575
630876,36.429085
630877,74.53055
630878,49.242912
630879,48.533848
630880,64.342255
630881,40.61066
630882,66.89311
630883,84.527084
630884,51.57003
630885,56.401905
630886,49.479416
630887,62.18856
630888,64.28071
630889,73.045166
630890,95.46118
630891,75.278564
630892,21.995962
630893,51.665802
630894,77.155655
630895,52.781548
630896,75.235306
630897,64.75967
630898,28.843702
630899,27.092155
630900,31.99678
630901,73.14859
630902,37.535355
630903,53.4543
630904,74.36507
630905,61.59302
630906,41.05134
630907,42.083424
630908,35.112778
630909,90.44097
630910,55.456345
630911,44.354332
630912,46.81364
630913,72.21252
630914,99.22193
630915,59.11608
630916,26.870974
630917,42.283455
630918,53.214577
630919,81.87897
630920,87.892166
630921,82.000496
630922,68.51724
630923,51.04582
630924,87.41945
630925,54.642624
630926,54.68911
630927,50.218086
630928,76.2609
630929,87.18998
630930,95.30635
630931,62.301353
630932,78.60393
630933,38.275173
630934,78.42873
630935,77.24787
630936,61.445152
630937,79.6158
630938,46.69897
630939,78.02552
630940,83.64004
630941,48.41486
630942,45.62191
630943,56.70643
630944,34.12069
630945,47.33681
630946,43.025654
630947,32.03737
630948,35.668827
630949,64.7453
630950,76.89941
630951,67.17769
630952,72.05094
630953,83.60987
630954,54.392765
630955,27.428476
630956,67.99778
630957,26.905905
630958,73.19008
630959,84.16872
630960,52.11307
630961,66.42429
630962,58.25645
630963,70.17366
630964,74.93266
630965,46.26359
630966,41.842663
630967,63.028545
630968,48.933853
630969,79.971565
630970,77.52164
630971,59.805756
630972,94.27803
630973,58.234837
630974,48.266804
630975,68.22119
630976,43.83053
630977,78.40179
630978,34.418034
630979,74.46125
630980,82.531685
630981,73.131996
630982,66.7202
630983,52.718597
630984,59.091785
630985,64.37899
630986,57.72059
630987,68.274635
630988,67.90513
630989,59.810276
630990,42.779552
630991,83.7262
630992,31.496021
630993,43.61551
630994,61.12833
630995,81.674576
630996,26.510803
630997,80.943596
630998,77.33884
630999,82.42675
631000,60.503597
631001,62.318295
631002,66.32554
631003,55.225586
631004,75.728355
631005,55.68105
631006,92.14021
631007,46.768326
631008,52.261684
631009,85.04435
631010,79.73659
631011,46.976204
631012,74.70683
631013,75.83777
631014,49.835644
631015,100.503815
631016,51.023323
631017,52.943905
631018,61.056545
631019,48.128365
631020,47.948616
631021,43.451027
631022,49.070232
631023,82.54956
631024,46.701305
631025,48.655724
631026,63.223625
631027,45.27038
631028,46.534668
631029,97.74245
631030,80.917305
631031,59.452824
631032,36.92881
631033,64.53248
631034,66.83636
631035,66.258415
631036,50.565464
631037,57.07884
631038,60.94641
631039,66.61653
631040,79.686485
631041,39.684605
631042,48.977257
631043,60.28569
631044,74.644646
631045,83.849625
631046,65.668495
631047,46.657703
631048,66.12521
631049,94.41892
631050,81.76001
631051,71.98243
631052,46.690804
631053,57.10417
631054,44.18026
631055,83.6267
631056,37.01371
631057,66.50442
631058,84.03282
631059,62.83117
631060,42.181477
631061,77.845345
631062,65.95706
631063,93.42085
631064,65.744156
631065,81.01111
631066,66.54819
631067,38.210117
631068,73.17126
631069,31.387037
631070,49.334534
631071,37.954556
631072,60.257275
631073,79.533585
631074,29.317322
631075,45.30542
631076,81.42497
631077,72.621254
631078,81.05669
631079,64.53814
631080,57.940777
631081,39.144814
631082,72.8314
631083,62.859547
631084,65.12684
631085,91.524506
631086,48.81935
631087,75.13623
631088,44.865223
631089,37.82829
631090,68.51042
631091,41.168022
631092,49.786285
631093,57.83345
631094,55.54357
631095,82.98802
631096,45.31949
631097,66.640945
631098,31.784588
631099,58.217953
631100,61.382053
631101,37.622463
631102,53.054844
631103,75.61729
631104,54.82554
631105,61.697567
631106,51.67866
631107,40.167294
631108,47.532158
631109,77.65928
631110,61.824547
631111,51.249996
631112,77.72679
631113,98.327705
631114,43.331814
631115,55.870667
631116,90.15857
631117,33.615467
631118,57.293293
631119,67.63601
631120,61.83821
631121,39.511845
631122,93.57606
631123,78.67747
631124,36.36107
631125,39.497253
631126,47.79972
631127,62.23686
631128,41.888783
631129,64.50681
631130,46.18348
631131,65.861015
631132,84.61847
631133,56.214054
631134,22.489126
631135,67.83114
631136,77.44518
631137,65.206696
631138,48.499706
631139,75.07038
631140,53.808075
631141,67.95644
631142,69.94092
631143,45.04319
631144,74.26424
631145,92.461655
631146,70.69023
631147,43.87533
631148,79.75849
631149,38.17522
631150,47.268852
631151,58.568016
631152,66.16703
631153,39.189037
631154,73.13215
631155,75.247505
631156,69.67114
631157,83.75959
631158,34.862114
631159,67.80168
631160,68.828545
631161,53.64644
631162,59.249958
631163,62.552685
631164,58.93253
631165,84.55886
631166,35.69894
631167,47.146343
631168,74.354485
631169,90.99202
631170,58.9619
631171,84.2874
631172,70.25626
631173,69.61285
631174,35.601627
631175,79.3742
631176,61.857147
631177,56.32654
631178,79.07411
631179,74.502846
631180,52.480408
631181,54.584248
631182,83.44589
631183,52.522274
631184,47.773575
631185,62.800903
631186,65.60386
631187,54.779602
631188,72.09182
631189,71.142296
631190,87.27744
631191,43.839825
631192,83.110115
631193,41.37628
631194,43.056286
631195,58.669495
631196,58.788136
631197,79.7427
631198,82.563866
631199,33.062466
631200,50.060112
631201,59.83786
631202,42.82739
631203,39.391148
631204,65.931435
631205,66.79577
631206,96.83737
631207,34.041077
631208,50.967247
631209,72.917366
631210,87.864655
631211,32.876217
631212,73.97719
631213,67.30072
631214,69.68983
631215,64.77842
631216,55.633408
631217,81.83782
631218,82.62218
631219,79.64118
631220,38.797478
631221,52.890747
631222,35.03853
631223,61.773994
631224,43.70248
631225,77.2395
631226,42.678158
631227,45.177757
631228,51.30311
631229,64.51149
631230,33.965885
631231,25.850199
631232,74.27566
631233,49.22597
631234,69.18448
631235,52.097576
631236,64.55847
631237,36.22497
631238,29.243734
631239,39.615105
631240,47.7238
631241,33.28324
631242,73.55206
631243,78.2266
631244,58.982716
631245,46.147194
631246,69.84499
631247,63.652843
631248,38.205746
631249,62.035973
631250,76.64502
631251,57.038513
631252,65.60152
631253,63.214207
631254,57.220757
631255,45.504185
631256,67.24891
631257,69.97753
631258,47.184975
631259,84.02976
631260,42.479843
631261,43.471836
631262,84.15566
631263,87.80715
631264,41.09619
631265,50.345535
631266,35.101025
631267,53.369938
631268,72.22534
631269,57.796352
631270,60.08186
631271,86.49016
631272,31.924324
631273,82.04514
631274,32.180557
631275,53.219585
631276,83.06132
631277,70.73116
631278,69.44023
631279,42.73122
631280,54.62994
631281,49.489532
631282,68.94804
631283,68.24464
631284,61.207336
631285,45.012676
631286,34.85587
631287,84.3727
631288,95.10381
631289,87.21017
631290,78.9474
631291,57.258118
631292,76.028854
631293,76.262566
631294,58.623978
631295,53.639725
631296,63.72892
631297,45.541626
631298,77.22903
631299,42.70894
631300,51.798775
631301,61.362053
631302,59.436356
631303,52.695316
631304,52.168324
631305,72.47422
631306,52.038765
631307,46.811073
631308,32.927387
631309,40.618412
631310,55.719063
631311,71.266975
631312,72.70032
631313,29.49229
631314,18.179047
631315,44.622913
631316,64.83909
631317,57.16547
631318,87.73863
631319,72.10043
631320,69.223114
631321,66.39396
631322,69.54177
631323,52.806572
631324,57.27224
631325,60.90603
631326,48.299725
631327,75.89149
631328,82.55029
631329,51.401463
631330,62.22721
631331,30.181395
631332,48.37708
631333,53.70726
631334,69.94259
631335,67.77614
631336,74.0702
631337,89.61388
631338,87.82745
631339,87.05666
631340,68.583954
631341,57.259365
631342,63.3478
631343,98.888794
631344,42.067055
631345,79.778656
631346,64.29472
631347,74.65094
631348,36.35682
631349,45.54001
631350,82.27279
631351,55.188953
631352,88.33399
631353,50.233337
631354,72.81596
631355,69.22334
631356,78.36354
631357,43.159283
631358,54.681705
631359,39.830082
631360,89.54411
631361,22.905302
631362,86.93051
631363,70.97279
631364,53.94559
631365,43.883698
631366,64.63925
631367,50.70588
631368,77.363106
631369,94.813736
631370,56.71924
631371,46.284275
631372,59.447495
631373,54.244854
631374,44.41751
631375,51.819637
631376,64.19897
631377,46.396656
631378,79.32113
631379,73.68515
631380,50.106426
631381,47.00054
631382,68.769844
631383,59.323128
631384,52.375355
631385,45.209534
631386,40.57211
631387,52.935837
631388,63.966377
631389,55.902214
631390,47.141556
631391,53.312878
631392,61.400536
631393,94.10871
631394,39.351517
631395,50.771503
631396,68.27569
631397,87.270836
631398,53.750748
631399,68.58883
631400,43.648746
631401,71.744736
631402,53.905926
631403,70.76426
631404,47.29104
631405,56.02885
631406,64.62554
631407,39.33125
631408,54.11654
631409,46.664467
631410,63.98869
631411,40.58202
631412,69.195045
631413,40.90001
631414,51.723648
631415,51.48604
631416,63.43096
631417,66.138145
631418,52.317482
631419,45.89077
631420,54.561317
631421,82.92321
631422,82.522
631423,51.837437
631424,79.709984
631425,56.47775
631426,68.01692
631427,82.06779
631428,57.892853
631429,38.832752
631430,61.92136
631431,32.827473
631432,58.78715
631433,85.93071
631434,58.83169
631435,42.315186
631436,71.20177
631437,26.559275
631438,73.05445
631439,43.794064
631440,59.890682
631441,64.74355
631442,64.30151
631443,68.294685
631444,56.08298
631445,60.652836
631446,98.18074
631447,21.691624
631448,48.113075
631449,75.177536
631450,54.554413
631451,49.010635
631452,66.08328
631453,60.707123
631454,55.75195
631455,87.17582
631456,73.8374
631457,51.734802
631458,67.944595
631459,70.80915
631460,45.205143
631461,66.14846
631462,59.199356
631463,41.854233
631464,67.34382
631465,83.149025
631466,60.32028
631467,69.20447
631468,81.87355
631469,60.378456
631470,57.4401
631471,70.444824
631472,77.09981
631473,70.44948
631474,91.8561
631475,61.229614
631476,96.94982
631477,76.33589
631478,43.86077
631479,38.274292
631480,76.81594
631481,51.76062
631482,60.604385
631483,67.70015
631484,46.917717
631485,39.456356
631486,57.097176
631487,60.878677
631488,47.663155
631489,36.1842
631490,68.29887
631491,67.220795
631492,49.439217
631493,77.5342
631494,59.8266
631495,73.349266
631496,46.432243
631497,51.325363
631498,76.40004
631499,41.73484
631500,59.57709
631501,95.24955
631502,50.345936
631503,92.58584
631504,52.913574
631505,76.95398
631506,75.14663
631507,96.47315
631508,70.03129
631509,80.07837
631510,57.81095
631511,75.76151
631512,44.091496
631513,34.852036
631514,70.00148
631515,34.385014
631516,57.00258
631517,89.62776
631518,91.691795
631519,38.761402
631520,54.797703
631521,62.189857
631522,57.478657
631523,43.019894
631524,46.56197
631525,49.12664
631526,53.473465
631527,82.01916
631528,99.100235
631529,66.608475
631530,42.34726
631531,29.181713
631532,95.16191
631533,79.51082
631534,75.4863
631535,74.03522
631536,96.533104
631537,62.060783
631538,64.82149
631539,57.90813
631540,62.224876
631541,40.621372
631542,62.333366
631543,30.07963
631544,50.031574
631545,59.846325
631546,64.77382
631547,87.653946
631548,46.03724
631549,86.25301
631550,45.005276
631551,79.46483
631552,91.265785
631553,89.22022
631554,54.170265
631555,86.40029
631556,84.20251
631557,83.45808
631558,38.91016
631559,57.917538
631560,76.11027
631561,78.08601
631562,93.52036
631563,59.878395
631564,84.123955
631565,65.900604
631566,75.09762
631567,50.77664
631568,42.2399
631569,39.17832
631570,67.11293
631571,74.35427
