id,exam_score
630000,71.31729572291387
630001,68.81842535549004
630002,87.26810946354891
630003,59.64892603621606
630004,43.97046121629711
630005,74.11543627862203
630006,75.7725052071207
630007,58.92930518045092
630008,80.25279372491667
630009,87.99173486769584
630010,59.80444401368277
630011,37.798915002145264
630012,51.82285320075933
630013,61.55969595660844
630014,60.46913552539513
630015,66.7860552289149
630016,75.91472399732984
630017,74.16282430211687
630018,63.36537709467585
630019,72.72105117495697
630020,53.21337959224972
630021,66.70866377184446
630022,44.68509136509084
630023,51.67602447205923
630024,53.65482458580791
630025,54.597193573969854
630026,59.31194794556466
630027,43.99351837918672
630028,82.22522246522115
630029,96.16161109977949
630030,89.65560464195374
630031,52.44272184336745
630032,79.70628451284627
630033,54.074542718932555
630034,42.389308291676834
630035,55.50593491355361
630036,53.22682749777483
630037,65.25938556102223
630038,30.034653131105102
630039,46.37044643496838
630040,36.00460095912162
630041,74.21322698736546
630042,60.30811199489662
630043,63.497133926706624
630044,57.78539522269179
630045,84.29697523989051
630046,82.45831337108453
630047,57.078957571545025
630048,84.1213442429155
630049,97.00218927811589
630050,72.12898993686548
630051,28.28635544983735
630052,80.94663820246977
630053,78.77991848257477
630054,64.08175591896692
630055,40.69090952239968
630056,40.88236583366007
630057,75.07980260680226
630058,45.18914351817961
630059,76.17449632664525
630060,60.38972107956763
630061,30.93359892207809
630062,44.68852529885162
630063,34.53878733238629
630064,66.19636690534931
630065,46.482417557223656
630066,67.80682277651411
630067,47.189666495269236
630068,88.83231320089915
630069,91.08411525410938
630070,76.26587895471746
630071,63.19860656588493
630072,70.76751773291437
630073,77.141042399329
630074,72.56941315496034
630075,80.13197610726793
630076,94.03209382118047
630077,40.381979329034415
630078,70.51556949996834
630079,52.12441786785763
630080,90.1320717095226
630081,82.04744739746079
630082,34.96419806253794
630083,51.518120258431125
630084,79.82087031705859
630085,93.66598475128741
630086,71.23797846056488
630087,69.62565777772738
630088,75.47990237415188
630089,80.91654211361771
630090,77.10843325324844
630091,76.86574374333934
630092,63.32456548442384
630093,48.861606528182946
630094,47.877637772105366
630095,74.03292828089003
630096,70.7196894627312
630097,68.21782596228734
630098,78.60350899150062
630099,84.00355694295071
630100,73.8901056013627
630101,28.30537842983523
630102,40.21989810360238
630103,55.35489410591802
630104,70.39957399792064
630105,40.22614715287547
630106,49.10452077458124
630107,71.59289315538885
630108,33.08035692277106
630109,97.46402452382817
630110,54.92922739972984
630111,82.13700774447086
630112,87.31033454400178
630113,75.52376064306429
630114,68.29255628216461
630115,53.997076685467185
630116,58.880076597784246
630117,73.27662355122513
630118,58.33708774854185
630119,83.3377599735754
630120,44.93731393903903
630121,55.64137594222835
630122,39.88072785496202
630123,48.83336961126355
630124,77.59417433037859
630125,65.40472513676869
630126,34.408162377844185
630127,55.56866527266804
630128,64.58230182886797
630129,83.64532639341088
630130,45.14664651229062
630131,55.72768821866942
630132,53.90996157026543
630133,73.5538948672915
630134,45.07255622019486
630135,92.41584530816992
630136,55.966960053765746
630137,34.75187845066374
630138,74.55308463306166
630139,50.42462571982555
630140,34.25976955728516
630141,47.20172123188387
630142,39.618526719049036
630143,51.51550748592142
630144,72.58130113557488
630145,70.68176554748398
630146,66.76451378524973
630147,69.75100170760972
630148,44.44053413480332
630149,77.4597437148779
630150,58.02958719853244
630151,67.17076758193971
630152,63.72995513018367
630153,42.61744489368248
630154,62.41853164757127
630155,26.509986247545065
630156,70.92992163232502
630157,46.92112822618114
630158,78.0648197341695
630159,54.54847533768388
630160,63.24399207453008
630161,81.48283805295286
630162,56.74964097798123
630163,64.70216286840181
630164,36.50726613037764
630165,72.63412222631015
630166,62.569005741810734
630167,56.129438624051694
630168,70.41349257071813
630169,84.70503995872781
630170,61.28859183455051
630171,59.192710697116866
630172,45.867740737029514
630173,74.29383130510058
630174,43.88453260501343
630175,93.46752393053681
630176,87.47436249923278
630177,64.98036100772377
630178,77.4365432258565
630179,21.60354355624363
630180,54.65031783545539
630181,46.916392397531276
630182,58.315523111681
630183,66.91211540099978
630184,36.68836788632178
630185,75.5613673113788
630186,88.27079803366468
630187,55.51148221718099
630188,71.12338807961393
630189,72.68206732197922
630190,44.873785894226614
630191,64.01410998291809
630192,83.97762090632575
630193,89.3548743975596
630194,38.28923472344866
630195,63.01253727447188
630196,73.1994649766587
630197,34.7771732077961
630198,87.3890619778618
630199,90.86962185536606
630200,50.1531034177221
630201,53.670945370369644
630202,55.151245141007465
630203,38.31730722742484
630204,54.35465803709593
630205,70.7627615944221
630206,62.48214765744949
630207,81.93204196116734
630208,73.9322275372814
630209,50.812584316442674
630210,56.76074240927567
630211,73.75068695308212
630212,82.62831321251235
630213,79.7806316915151
630214,49.65235609345514
630215,43.4231013163183
630216,85.99324144052754
630217,49.08895870267331
630218,77.572565839519
630219,54.75918872063579
630220,69.09270015514511
630221,69.56938841638572
630222,36.29897858648933
630223,54.05505906240273
630224,72.23846446558349
630225,72.06923111113186
630226,54.24720935145653
630227,81.9402894792844
630228,35.98566045283506
630229,61.79730413972705
630230,65.18101686991456
630231,54.63249750633084
630232,85.43405228039312
630233,40.416113213773464
630234,79.93463391468552
630235,45.29663784537826
630236,56.49052469757226
630237,93.64387390236712
630238,52.619767960849885
630239,50.545025500442904
630240,57.55419366565197
630241,44.387119812506285
630242,74.71200790624567
630243,60.42195628858957
630244,60.2764113290691
630245,94.45619901417344
630246,44.44885197716584
630247,62.47567555325532
630248,83.71368545944385
630249,29.15411090146439
630250,39.10383138771184
630251,46.333234406418825
630252,70.89708426724093
630253,65.91347016379189
630254,56.18213894693275
630255,80.35100611314618
630256,66.6541148492227
630257,66.97026960789887
630258,75.8503579777439
630259,70.95636815454145
630260,55.94124362930808
630261,70.19499003873304
630262,35.87703584050443
630263,35.31948927508105
630264,64.5678020246246
630265,69.58937052514075
630266,79.58050373895762
630267,86.71632892439587
630268,89.6812615853734
630269,60.16240475273799
630270,32.71425591947618
630271,72.53135615951648
630272,36.551060409705904
630273,60.542570484271934
630274,51.89699141548253
630275,42.345203670990124
630276,41.74641911867928
630277,83.7729826400185
630278,58.83411896378166
630279,53.418435158548874
630280,81.10173903760987
630281,70.66512868753652
630282,32.500096212252814
630283,39.949542689402286
630284,46.96092186734934
630285,50.94116123144934
630286,52.976310179657155
630287,69.96743004332478
630288,78.95380124551173
630289,41.89677945329657
630290,76.8483060714188
630291,24.69089110753821
630292,51.396898057111876
630293,81.6945915672384
630294,89.3727207409976
630295,34.08060591929691
630296,60.71098963560584
630297,53.636929216264775
630298,46.96990563555085
630299,43.08878346923588
630300,59.873694632937955
630301,87.03342289902506
630302,45.89616668876544
630303,88.91189037811395
630304,71.1805183791269
630305,86.61620577831602
630306,83.76147761909884
630307,57.11319264152136
630308,53.08149756818566
630309,80.378565053626
630310,55.71564535505456
630311,58.85346392086357
630312,45.096499777199845
630313,88.31321452096
630314,66.56850511164225
630315,92.91989881810866
630316,31.76153033408383
630317,74.84864606066692
630318,89.27774063937157
630319,56.3483314807669
630320,68.05261646428072
630321,37.93407581745753
630322,66.83053427636673
630323,66.84583470119001
630324,55.609904334188236
630325,76.07477530258518
630326,73.34876102745068
630327,69.38122618282574
630328,74.57844552281968
630329,75.80663484534522
630330,45.77667911396186
630331,65.86343148695859
630332,60.80973289887015
630333,45.91745308940352
630334,56.09502793553871
630335,49.02446403935909
630336,41.665076139782
630337,53.54628013199607
630338,46.08184454183304
630339,90.564936539552
630340,31.884625514722245
630341,60.81771053694583
630342,80.98500385284743
630343,62.78344432730486
630344,85.11642448910963
630345,23.387509883182922
630346,45.38091440404405
630347,71.82419569440366
630348,77.54356145967688
630349,65.43114965951095
630350,64.55117815345776
630351,53.88191623259921
630352,79.71221787311885
630353,74.22947091394602
630354,50.339732439734945
630355,42.95159236009413
630356,66.70000634938584
630357,63.54569440447686
630358,63.60921292600967
630359,51.596967090699444
630360,74.2526767454154
630361,43.167081260378616
630362,72.28991177808027
630363,85.39678282088255
630364,68.90659721933591
630365,68.12806097234696
630366,62.30362070452961
630367,75.0638972489574
630368,50.90943667682973
630369,70.87542936974462
630370,54.4987597305294
630371,59.9707842052009
630372,60.184958511678786
630373,54.03922828676001
630374,86.19287714055196
630375,38.81487233138108
630376,46.51872848534736
630377,75.58733380611815
630378,55.4070764546881
630379,56.25584393046549
630380,61.77907651434927
630381,47.306341385443616
630382,83.43534132792257
630383,30.118023691003117
630384,71.26050181504144
630385,77.66500161186862
630386,91.11967153473778
630387,86.9545565590084
630388,42.451052560861555
630389,63.59538699361584
630390,73.62489382883034
630391,83.18388801721656
630392,38.95931359308957
630393,52.96225307060539
630394,64.04538440783843
630395,42.29026463583675
630396,49.65027399759566
630397,81.56510227481203
630398,69.66201125032808
630399,64.58890779093267
630400,69.93024320454836
630401,47.93619081967703
630402,32.87129317033625
630403,45.273250287788734
630404,82.14904321923652
630405,37.14615145207563
630406,65.88864749973781
630407,75.22197840978511
630408,82.2696357306442
630409,54.583804417876664
630410,63.470651002724146
630411,75.43550812644938
630412,85.40338071416659
630413,79.38253181176151
630414,44.177047077998665
630415,54.98018535657305
630416,74.96985783105511
630417,55.706407886771736
630418,60.99806193448832
630419,47.94495217556524
630420,64.69849731507394
630421,82.27486971679939
630422,53.05835951758015
630423,32.49220380753044
630424,46.43734751400607
630425,52.89173172175641
630426,65.04239231285038
630427,68.01429514032117
630428,84.51219176652413
630429,83.17589891203282
630430,59.30289104602962
630431,66.577444424481
630432,54.350022507498046
630433,68.176791155152
630434,68.11041134262
630435,36.23302991558397
630436,55.451316401301995
630437,75.73621527392427
630438,42.29167645162435
630439,48.51788236969087
630440,78.27934014892317
630441,52.075208140938784
630442,50.62670933920975
630443,61.3132903881506
630444,67.88898312849516
630445,77.14208904907515
630446,64.16639247336457
630447,75.5324133528352
630448,80.40827423012112
630449,39.3796736591231
630450,93.64053880943683
630451,67.66969762587506
630452,52.01660751380387
630453,53.19344034670111
630454,54.5265393791623
630455,79.30983397975663
630456,41.68465828612332
630457,67.50812138558051
630458,46.74353960189826
630459,71.19392094408106
630460,41.2546985882649
630461,53.507782711902315
630462,43.30576715158076
630463,51.05133769440671
630464,48.3092196738855
630465,50.240808945546256
630466,60.46333258971093
630467,53.94084198043144
630468,67.2515913935589
630469,72.77718411081969
630470,41.91993208281648
630471,53.456487621715496
